caption,comment,label
Xin tư vấn luật Ngân hàng,Người vi phạm có quyền khi ký kết hợp đồng dân sự.,1
Hỏi đáp Hôn nhân và gia đình,Cơ quan nhà nước bị xử lý trong trường hợp xảy ra tai nạn lao động.,1
Trao đổi về vấn đề Dân sự,Người vi phạm được hưởng trong hoạt động kinh doanh.,0
Xin tư vấn luật Hành chính,Doanh nghiệp phải chịu trách nhiệm theo quy định về bảo hiểm xã hội.,0
Thắc mắc về Hình sự,Tổ chức được hưởng theo quy định của pháp luật.,0
Xin tư vấn luật Hành nghề luật sư,Doanh nghiệp có quyền theo quy định của pháp luật.,1
Quy định mới về Hành nghề luật sư,Doanh nghiệp phải trong trường hợp xảy ra tai nạn lao động.,1
Tư vấn miễn phí lĩnh vực Dân sự,Doanh nghiệp phải trong trường hợp xảy ra tai nạn lao động.,0
Tư vấn pháp luật Bảo hiểm,Công dân được hưởng khi ký kết hợp đồng dân sự.,1
Thắc mắc về Doanh nghiệp,Tổ chức được miễn khi tham gia giao thông.,1
Câu hỏi pháp lý – Thừa kế,Hộ kinh doanh được phép khi tham gia giao thông.,1
Xin tư vấn luật Di trú,Cơ quan nhà nước có quyền khi thực hiện nghĩa vụ thuế.,0
Trao đổi về vấn đề Bảo hiểm,Hộ kinh doanh có quyền trong hoạt động kinh doanh.,0
Tư vấn pháp luật Công chứng,Doanh nghiệp phải trong hoạt động kinh doanh.,0
Câu hỏi pháp lý – Công chứng,Người sử dụng lao động cần tuân thủ khi tham gia giao thông.,0
Tư vấn pháp luật Hợp đồng,Người lao động được phép trong việc đăng ký quyền sở hữu trí tuệ.,0
Quy định mới về Hành nghề luật sư,Cơ quan nhà nước có quyền theo quy định của pháp luật.,1
Hỏi đáp Thừa kế,Người vi phạm phải chịu trách nhiệm khi ký kết hợp đồng dân sự.,0
Thắc mắc về Môi trường,Người sử dụng lao động được phép trong trường hợp xảy ra tai nạn lao động.,0
Hỏi đáp Lao động,Người lao động được miễn khi ký kết hợp đồng dân sự.,0
Thắc mắc về Ngân hàng,Doanh nghiệp có quyền khi thực hiện nghĩa vụ thuế.,1
Tư vấn pháp luật Hôn nhân và gia đình,Hộ kinh doanh phải chịu trách nhiệm trong hoạt động kinh doanh.,1
Xin tư vấn luật Hành nghề luật sư,Hộ kinh doanh có quyền trong trường hợp xảy ra tai nạn lao động.,1
Thắc mắc về Di trú,Người sử dụng lao động cần tuân thủ trong trường hợp xảy ra tai nạn lao động.,0
Xin tư vấn luật Đất đai,Công dân được hưởng khi tham gia giao thông.,1
Quy định mới về Lao động,Doanh nghiệp có quyền khi ký kết hợp đồng dân sự.,1
Hỏi đáp Thừa kế,Tổ chức phải chịu trách nhiệm khi tham gia giao thông.,0
Quy định mới về Đất đai,Người lao động phải theo quy định về bảo hiểm xã hội.,1
Thắc mắc về An toàn lao động,Tổ chức được phép theo quy định về bảo hiểm xã hội.,0
Quy định mới về Giao thông,Người vi phạm được hưởng theo quy định về bảo hiểm xã hội.,0
Hỏi đáp Hành nghề luật sư,Người vi phạm được hưởng khi thực hiện nghĩa vụ thuế.,0
Xin tư vấn luật Người tiêu dùng,Người lao động phải chịu trách nhiệm khi tham gia giao thông.,0
Xin tư vấn luật Hành nghề luật sư,Doanh nghiệp bị xử lý trong việc đăng ký quyền sở hữu trí tuệ.,1
Tư vấn miễn phí lĩnh vực Công chứng,Người sử dụng lao động phải theo quy định về bảo hiểm xã hội.,0
Hỏi luật sư: Hôn nhân và gia đình,Công dân có quyền theo quy định về bảo hiểm xã hội.,1
Xin tư vấn luật Di trú,Doanh nghiệp được hưởng khi ký kết hợp đồng dân sự.,0
Tư vấn pháp luật Công chứng,Hộ kinh doanh có quyền khi tham gia giao thông.,0
Hỏi đáp Thừa kế,Công dân phải chịu trách nhiệm theo quy định về bảo hiểm xã hội.,0
Kinh nghiệm giải quyết Giao thông,Người vi phạm cần tuân thủ trong việc đăng ký quyền sở hữu trí tuệ.,1
Quy định mới về Hôn nhân và gia đình,Hộ kinh doanh được hưởng khi ký kết hợp đồng dân sự.,1
Quy định mới về Giao thông,Cơ quan nhà nước cần tuân thủ khi tham gia giao thông.,0
Tư vấn pháp luật Môi trường,Người lao động được miễn theo quy định về bảo hiểm xã hội.,1
Tư vấn pháp luật Sở hữu trí tuệ,Công dân được miễn khi thực hiện nghĩa vụ thuế.,1
Kinh nghiệm giải quyết Doanh nghiệp,Người lao động được phép trong việc đăng ký quyền sở hữu trí tuệ.,1
Trao đổi về vấn đề Sở hữu trí tuệ,Người vi phạm được hưởng trong hoạt động kinh doanh.,0
Tư vấn pháp luật Ngân hàng,Người lao động được miễn trong việc đăng ký quyền sở hữu trí tuệ.,1
Hỏi luật sư: Người tiêu dùng,Người vi phạm phải chịu trách nhiệm theo quy định của pháp luật.,1
Hỏi luật sư: Môi trường,Người vi phạm bị xử lý trong hoạt động kinh doanh.,0
Tư vấn miễn phí lĩnh vực Sở hữu trí tuệ,Người vi phạm phải chịu trách nhiệm khi thực hiện nghĩa vụ thuế.,0
Thắc mắc về Hình sự,Doanh nghiệp có quyền trong hoạt động kinh doanh.,0
Xin tư vấn luật Công chứng,Tổ chức phải theo quy định về bảo hiểm xã hội.,0
Tư vấn pháp luật Hành nghề luật sư,Hộ kinh doanh được miễn khi ký kết hợp đồng dân sự.,0
Hỏi luật sư: An toàn lao động,Công dân phải theo quy định về bảo hiểm xã hội.,0
Thắc mắc về Công chứng,Hộ kinh doanh được phép trong trường hợp xảy ra tai nạn lao động.,0
Hỏi đáp Thuế,Doanh nghiệp được phép theo quy định của pháp luật.,1
Hỏi luật sư: Thuế,Cơ quan nhà nước được phép khi thực hiện nghĩa vụ thuế.,0
Thắc mắc về Lao động,Tổ chức được phép khi thực hiện nghĩa vụ thuế.,0
Tư vấn pháp luật Đất đai,Tổ chức được phép khi thực hiện nghĩa vụ thuế.,1
Câu hỏi pháp lý – Giao thông,Công dân có quyền khi tham gia giao thông.,1
Quy định mới về Hình sự,Doanh nghiệp phải chịu trách nhiệm theo quy định của pháp luật.,0
Hỏi đáp Lao động,Người sử dụng lao động được miễn khi ký kết hợp đồng dân sự.,1
Thắc mắc về Dân sự,Người lao động phải chịu trách nhiệm khi tham gia giao thông.,1
Câu hỏi pháp lý – Ngân hàng,Cơ quan nhà nước được hưởng theo quy định về bảo hiểm xã hội.,0
Tư vấn miễn phí lĩnh vực Hành nghề luật sư,Tổ chức có quyền trong trường hợp xảy ra tai nạn lao động.,1
Hỏi đáp Doanh nghiệp,Người vi phạm có quyền trong trường hợp xảy ra tai nạn lao động.,1
Quy định mới về Di trú,Người lao động được miễn khi thực hiện nghĩa vụ thuế.,0
Hỏi đáp Thừa kế,Doanh nghiệp được miễn khi ký kết hợp đồng dân sự.,0
Câu hỏi pháp lý – Thuế,Cơ quan nhà nước bị xử lý theo quy định của pháp luật.,1
Xin tư vấn luật Giao thông,Cơ quan nhà nước phải chịu trách nhiệm khi ký kết hợp đồng dân sự.,1
Thắc mắc về Thuế,Cơ quan nhà nước bị xử lý trong trường hợp xảy ra tai nạn lao động.,0
Trao đổi về vấn đề Hợp đồng,Công dân bị xử lý khi tham gia giao thông.,0
Xin tư vấn luật Ngân hàng,Người vi phạm cần tuân thủ theo quy định về bảo hiểm xã hội.,0
Tư vấn pháp luật Hình sự,Tổ chức được phép trong trường hợp xảy ra tai nạn lao động.,1
Tư vấn miễn phí lĩnh vực Sở hữu trí tuệ,Hộ kinh doanh có quyền khi tham gia giao thông.,0
Hỏi đáp Hình sự,Công dân bị xử lý trong trường hợp xảy ra tai nạn lao động.,1
